index,answer,text,document_name,split
127,No,"The Disclosers may (but are not obliged to) disclose during the term of this Agreement, and/or may have already disclosed, Confidential Information to the Recipient for the Purpose and, in consideration of the Disclosers disclosing any Confidential Information to the Recipient and the payment to the Recipient of £1 (one pound) the receipt of which is acknowledged by the Recipient), the Recipient undertakes to the Disclosers that it shall, and shall procure that its Authorised Persons shall: 2.1.2 not  Use any Confidential Information in any way except to the extent reasonably necessary for the Purpose, and not Use or benefit from any Confidential Information to procure any commercial advantage over the Disclosers; and ",NDA_Street_Stream_Franchise.pdf,test
128,No,"Without granting any right or license, the Disclosing Party agrees that the foregoing clauses  Nothing in this Agreement is intended to grant any rights under any patent or copyright of the Disclosing Party, nor shall this Agreement grant the Receiving Party any rights in or to the Disclosing Party's Proprietary Information, except the limited right to review such Proprietary Information solely for the purpose of evaluating a possible business transaction. ",1002276_0001036050-99-002047_document_13.txt,test
129,No,"This Section shall survive termination of this Agreement. In the event of termination of this Agreement, all obligations of confidentiality shall survive and continue to bind Recipient in accordance with their terms. ",1042282_0000893220-02-000791_e61414toexv99wxdywx1y.txt,test
130,No,"The term “Evaluation Materials” includes information furnished to you orally or in writing (whatever the form or storage medium) or gathered by inspection, and regardless of whether such information is specifically identified as “confidential”.  ",814457_0000950137-04-009790_c89545exv99wxdyx6y.htm,test
131,No,"8. If either party becomes legally obligated, or receives a subpoena or other legal demand, to disclose any of the other party's Conﬁdential Information, the party subject to the obligation shall notify the other party in writing immediately, shall cooperate with the other party in seeking a prospective order or other appropriate remedy, and shall use its reasonable best eﬀorts to protect the conﬁdential and proprietary status of any disclosed Conﬁdential Information. ",Non-Disclosure-Agreement-NDA.pdf,test
132,No,"7. Confidential Information shall not include information which is: d. If the Receiving Party receives a court order to disclose Confidential Information.  In this case Receiving Party shall  (i) promptly notify the Disclosing Party in order to allow the latter to act and avoid such disclosure, and  ",non-disclosure-agreement-en.pdf,test
133,No,"List Fusion understands and agrees that the List is a very valuable asset of Raphael and at all times the exclusive property of Raphael. Nothing contained in this Agreement shall, by express grant, implication, estoppel or otherwise, create in either party any right, title, interest or license in or to the inventions, patents, technical data, computer software or software documentation of the other party. ",1367408_0001367408-06-000002_risb2ex106.htm,test
134,No,"All disclosures of Confidential Information (whether written or oral) by Party One and Party Two shall  (a) remain in confidence for a period of three (3) years from the date of disclosure, except that any trade secrets or information with respect to Party  One products or research and development will remain in confidence in perpetuity;  ",NDAMutualTemplateClientFill.pdf,test
135,No,"The obligations accruing prior to termination as set forth herein, shall, however, survive the termination of this Agreement for a period of two years. ",ADVANIDE-NON-DISCLOSURE-AGREEMENT.pdf,test
136,No,"8. All information (either Confidential Information or not) furnished under this Agreement shall remain the property of the Disclosing Party and shall be returned to it or destroyed promptly at its request (together with all relevant copies, extracts, plans, schematics or other reproductions).  ",non-disclosure-agreement-en.pdf,test
137,No,"Once confidential information or data obtained hereunder is no longer useful for the purposes described herein, Authorized Person agrees to immediately destroy all such confidential information or data maintained on any information system platform or any form of storage media subject to any schedule of retention established by the Kansas Records Board, in the following manner: ",Confidentiality_and_Non-Disclosure_Agreement_Rev_10-20-16.pdf,test
138,No,"7.3.1. The obligations of confidentiality, non-disclosure and non-use set forth in this Confidentiality Agreement shall survive the termination or expiration of this Confidentiality Agreement  ",59b1148ff6952b0001bdbedc_20170907_non%20disclosure%20agreement_expert.pdf,test
139,No,"a. The receiving party shall protect all of the disclosing party's Proprietary Information as confidential information and, except with the prior written consent of the disclosing party or as otherwise specifically provided herein, shall.  not disclose, copy or distribute such Proprietary Information to any other individual, corporation or entity for a period of three (3) years from the date of disclosure. ",1138169_0001050234-02-000002_ex10h.txt,test
140,No,"The Receiving Party shall not be subject to the obligations of this Agreement with respect to Material which: d. is independently developed by an employee, agent, or consultant of the Receiving Party with no knowledge of disclosure hereunder; ","IMOA%20Molybdenum%20Consortium%20NDA%20Agreement%20amended%20Jan%2008,%20valid%20March%2009%20onwards.pdf",test
141,No,"4. Recipient may use the Confidential Information solely for evaluation purposes in connection with Recipient business discussions with Discloser.  6. Freedom of Use. Notwithstanding anything to the contrary, Recipient shall be free to use for any purposes the Residuals resulting from access to or work with Discloser's Confidential Information.  However, the foregoing does not give Recipient the right to disclose (except as set forth in Section 3) the financial, statistical, or personnel information or the business plans of Discloser, and the foregoing shall not be deemed to grant to either party a license under the other party's copyright or patents.  The term ""Residuals"" means information which may be retained in non-tangible form by person who have had access to the Confidential Information, including without limitation general ideas, concepts, know-how or techniques contained therein.  Recipient certifies that the Confidential Information will only be used for the purposes expressly stated herein and will not be rented, leased, sold, sublicensed, assigned, or otherwise transferred.  ",1042282_0000893220-02-000791_e61414toexv99wxdywx1y.txt,test
142,No,"At any time upon the request of a Provider for any reason, a Recipient will, and will direct its Representatives to, promptly, but not later than 10 business days, after receipt of such notice or request, destroy or return (at Recipient’s option) all Evaluation Material and all documents that incorporate Evaluation Material, and no copy or extract thereof (including electronic copies) shall be retained, except that Recipient and its Representatives may retain one copy to be kept confidential and used solely for archival, legal, and compliance purposes.  ",1316898_0001047469-18-005618_a2236490zex-99_d2.htm,test
143,No,"1. The confidential, proprietary and trade secret information of the Disclosing Party (hereinafter ""Confidential Information"") provided hereunder is any and all information, in whatever form (including electronic data) that will be disclosed to facilitate the potential transaction of business (related to the provision of SAP Services to HRM) between the Parties, including, but not limited to, portions or parts of the November 1, 2012 Agreement (including any schedules or appendices) between the Province of Nova Scotia and IBM, each Party's disclosure of intellectual property, techniques, sketches, drawings, models, inventions, know-how, processes, apparatus, equipment, algorithms, software programs, software source documents, and formulae related to the current, future and proposed products, documents and services, research, experimental work, development, design details and specifications, engineering, financial information, procurement requirements, purchasing, manufacturing, licensing, sales or service customer lists, business forecasts, sales and merchandizing, and marketing plans and information.  ",130806ca141.pdf,test
144,No,Receiving Party shall hold and maintain the Sensitive Information in strictest confidence for the sole and exclusive benefit of the Disclosing Party.  ,non-disclosure-agreement-template.pdf,test
145,No,"2. The term Confidential Information shall not include information, which is: (d) independently developed by employees, agents or consultants of the Receiving Party; or ",130806ca141.pdf,test
146,No,"This agreement does not grant any implied intellectual property licenses to confidential information, except as stated above.  ",BCG-Mutual-NDA.pdf,test
147,No,"The Confidential Information shall not include information that the Receiving Party can demonstrate  (c) has been independently developed by the Receiving Party without reference to, or the use of, any Confidential Information or  ",912263_0001047469-12-006662_a2209873zex-99_d2.htm,test
148,No,"All Confidential Information (including all copies thereof) shall remain the property of Discloser.  All copies shall bear all proprietary markings contained on or in the originals.  No rights or licenses to trademarks, inventions, copyrights, patents or any other intellectual property rights are implied or granted under this Agreement.  ",1011344_0001193125-08-097987_dex99d5.htm,test
149,No,"The Receiving Party acknowledges that the technical specifications as well as all documents to be disclosed are not subject to appropriation, remain the property of Disclosing Party or any third party, as applicable. No license or right under any intellectual property right is granted by the mere transmittal of Confidential Information to the Receiving Party, nor shall such a transmission constitute any representation or warranty by the Disclosing Party with respect to infringement of intellectual property rights of third parties. 8. All information (either Confidential Information or not) furnished under this Agreement shall remain the property of the Disclosing Party and shall be returned to it or destroyed promptly at its request (together with all relevant copies, extracts, plans, schematics or other reproductions).  10. Neither the execution of this Agreement nor the furnishing of any information under this Agreement shall be construed as granting any Party or any of its representatives, either expressly or by implication, any license or right to use any Confidential Information for its own benefit or the benefit of any other person, firm or entity, and each party expressly agrees not to so use any such information.  Nothing contained in this Agreement shall be construed as conferring any rights, by license or otherwise, to any invention, discovery, or improvement made, conceived or acquired prior to, during or after the date of this Agreement. ",non-disclosure-agreement-en.pdf,test
150,No,"If Recipient is requested, ordered or required by a regulatory agency or any other government authority or a court to disclose any Confidential Information, Recipient shall promptly notify Disclosing Party of such request, order or requirement so that Disclosing Party may have the opportunity to contest the disclosure, including seeking a protective order, or waive Recipient’s compliance with this Agreement.  ",01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.pdf,test
151,No,5. Receiving Party shall have no obligations under this Agreement with respect to Confidential Information if it can demonstrate that the information:  (e) is disclosed to the receiving party by a third party without obligation;  ,casino-nondisclosure-agmt.pdf,test
152,No,ANUBIS agrees  (2) not to use the Confidential Information disclosed pursuant to this agreement for any purpose other than (to the extent necessary) to further the sale of and promotion of Products and  5.4 Each party agrees  (iii) not to use any Confidential Information for any purpose except for the Business Purpose.  ,1073090_0001356564-06-000012_sorell10ksbamend2x102.txt,test
153,No,"The term “Evaluation Materials” does not include information which, you establish through written documentation,  (ii) was or becomes available to you on a non-confidential basis from a source other than the Company or its representatives, provided that such source is not prohibited from disclosing such information to you by a contractual, legal or fiduciary obligation to the Company or its representatives, or  ",814457_0000950137-04-009790_c89545exv99wxdyx6y.htm,test
154,No,"Notwithstanding the above, the party to whom Confidential Information was disclosed (the ""RECIPIENT"") shall not be in violation of this Section 3 with regard to a disclosure that was in response to a valid order by a court or other governmental body, provided that the Recipient provides the other party with prior written notice of such disclosure in order to permit the other party to seek confidential treatment of such information.  ",1011671_0000936392-99-000246_document_46.txt,test
155,No,"2.1. Either party agrees that it shall ensure that it and its associated companies and their respective officers and employees shall keep confidential, both during and after the duration of the agreement, all information which: And undertakes not to disclose any of such information to any third party without the prior written permission of the other party except as required by any applicable law or government regulation, and provided that each party may disclose the agreement on a confidential basis to its public accountants, attorneys and financial advisors and/or funders.  ",NDA_ResConnect.pdf,test
156,No,"6. The Recipient will, on request from the Discloser, return all copies and records of the Confidential Information to the Discloser and will not retain any copies or records of the Confidential Information. ",118.3-Non-disclosure-agreement.pdf,test
157,No,"Recipient may retain one archival copy of such Confidential Information for the sole purpose of establishing the extent of the disclosure of such Confidential Information, provided that such information is not used by Recipient for any other purpose and is subject to the confidentiality requirements set out in this Agreement. ",Template-NDA-2-way-final-1.pdf,test
158,No,"Subject to Section 5, each Party agrees that, without the prior written consent of the other Party, such Party will not, and will cause its Representative not to, disclose to any other Person  (i) that Evaluation Material has been exchanged between the Parties,  (ii) that discussions or negotiations are taking place between the Parties concerning a Possible Transaction or any other transaction between the Parties or  (iii) any of the terms, conditions or other facts with respect thereto (including the status thereof) ; provided, however, that nothing contained herein shall be deemed to inhibit, impair or restrict the ability of Recipient or its Representatives from having discussions or negotiations with other persons relating to potential financing in connection with the Possible Transaction so long as each of such Persons agrees in writing to be bound by the terms of this Agreement applicable to Representatives. ",1316898_0001047469-18-005618_a2236490zex-99_d2.htm,test
159,No,"The following types of information, however marked, are not confidential information.  Information that:  Is independently developed; or ",BCG-Mutual-NDA.pdf,test
160,No,"9.1 All Confidential Information provided by the Disclosing Party remains its property and the Receiving Party obtains no right of any kind to any Confidential Information provided to it. This Agreement is not intended to and does not grant, expressly or by implication, any right or license to any permit, patent, trademark, copyright, trade secret, improvement, or any other intellectual property right or similar proprietary right of any kind that the other Party may possess. ",CON-NDA-PTL-01-2012-v1%20Non-Disclosure%20Agreement%20and%20Checklist.pdf,test
161,No,"Notwithstanding such delivery or destruction of the Evaluation Material, you agree that you and your Representatives will continue to be bound by your obligations under this Agreement.  Notwithstanding the foregoing,  (i) you and your Representatives will not be required to delete, erase or destroy any Evaluation Material contained in an archived computer backup system stored as a result of automated back-up procedures (it being agreed that you and your Representatives will not access such archived computer files containing any such Evaluation Material after such delivery or destruction is otherwise required) and  (ii) you and/or your Representatives may retain one copy of the Evaluation Material (and may only access any such Evaluation Material) to the extent and for so long as such retention and access by you or such Representative, as applicable, is required by law or regulation; provided, however, that in the case of each of clauses  (i) and  (ii) of this sentence, notwithstanding any other provision of this Agreement, you and your applicable Representatives will continue to be bound by the terms of this Agreement as if it were in full force and effect with respect to any such Evaluation Material for so long as you or your applicable Representatives retain any such Evaluation Material. 16. Except as otherwise provided herein, the obligations of the parties under this Agreement will terminate eighteen (18) months from the date hereof, provided that such termination will not relieve any party from its responsibilities in respect of any breach of this Agreement prior to such termination. ",1020416_0001193125-16-701566_d250247dex99d2.htm,test
162,No,"The Confidential Information must not be copied, reproduced, distributed, stored digitally or by other means, or passed to others at any time other than in accordance with this Confidentiality Agreement or with the prior written consent of Transnet. ",BT_NDA.pdf,test
163,No,"(ii) ""Information"" means all oral, written, or other information whatsoever, including information in documents and other recording media and information embodied in any item, which in connection with the Matter, is  ",65781_0000950123-00-009565_y41542ex99-d_3.txt,test
164,No,"4.1. Notwithstanding clause 3.1 of this Agreement, the Receiving Party may disclose the Confidential Information: b) as may be required by an order of any court of competent jurisdiction or governmental body in which case the Receiving Party shall, to the extent permitted by law, use reasonable endeavours to provide the Disclosing Party with prompt written notice of any such requirement prior to any disclosure so that the Disclosing Party may seek a protection order or other appropriate remedy.  ",5-NSK-Confidentiality-Agreement-for-Suppliers.pdf,test
165,No,"For purposes of this Agreement, ""Confidential Information"" means any data or information that is proprietary to the Parties and not generally known to the public, whether in tangible or intangible form, whenever and however disclosed, including but not limited to: ", 064-19 Non Disclosure Agreement 2019.pdf,test
166,No,"In consideration of the mutual disclosure of Confidential Information the Recipient Party undertakes:- (b) to use or apply the Confidential Information of the Disclosing Party solely for the Purpose and so as to determine whether or not and on what terms the Parties might wish to proceed; (c) not to use, copy, adapt, alter, disclose or part with possession of or apply the Confidential Information of the Disclosing Party for any other purpose or its own purposes other than as described in paragraph  ",Aspiegel_NDA_template.pdf,test
167,No,"Upon completion of the Business Purpose and/or upon written request of the party providing the Information, the other party shall within 14 days return all copies of the Information to the providing party or certify in writing that all copies of the Information have been destroyed.  ",nda_9.pdf,test
168,No,"The obligations imposed by Section 2 hereof shall not apply, or shall cease to apply, to any Confidential Information if or when, but only to the extent that, such Confidential Information: d. is independently developed by the Receiving Party, as evidenced by the written records thereof. ",916457_0000916457-14-000028_exhibit104-confidentiality.htm,test
169,No,All disclosures of Confidential Information (whether written or oral) by Party One and Party Two shall  (c) be reproduced or used by Party Two only to the extent necessary to fulfill it’s obligations hereunder.  ,NDAMutualTemplateClientFill.pdf,test
